district_id,total_employment,total_wage_value,total_exposure_value,mean_automatability,State_UT_Code,District_Code,urban_pct,iceberg_index,surface_index,tech_employment,surprise_index,urban_iceberg_index,urban_employment,rural_iceberg_index,rural_employment,industry_hhi,concentration_tier,top_industry_nic,top_industry_share_pct,State_Name,District_Name
24_02,1691415230,100112016480784.66,40949502612680.18,30.42309173852995,24,2,83.76237623762376,40.9,0.0,,40.9,33.5,1464723508.0,60.73,226691722.0,1085.0,distributed,85,22.9,GUJARAT,Banas Kantha
24_03,307221293,16109445273830.791,7033196956090.623,37.34830056314831,24,3,72.91666666666666,43.66,0.0,,43.66,43.58,271949047.0,44.13,35272246.0,1056.0,distributed,66,20.1,GUJARAT,Patan
24_04,990690134,57194971449743.516,23708868186385.367,36.31209262935187,24,4,61.98347107438017,41.45,66.48,8111317.0,-25.03,27.23,702758476.0,58.97,287931658.0,752.0,distributed,85,19.0,GUJARAT,Mahesana
24_05,638565865,38056049962770.87,13573673778416.2,28.537129838641103,24,5,76.47058823529412,35.67,0.0,,35.67,33.46,550764309.0,46.32,87801556.0,1155.0,distributed,47,20.7,GUJARAT,Sabar Kantha
24_06,699493423,39276499124149.35,14647560570118.652,31.025600655939915,24,6,74.43181818181817,37.29,45.92,2461619.0,-8.63,35.51,539232705.0,40.34,160260718.0,1117.0,distributed,85,25.6,GUJARAT,Gandhinagar
24_07,2119136017,208705001771503.1,116325688832048.61,42.78328778678769,24,7,10.955056179775282,55.74,67.38,48184525.0,-11.64,30.53,248912655.0,57.28,1870223362.0,542.0,distributed,47,12.6,GUJARAT,Ahmadabad
24_08,597653996,24195864917105.793,7595008480016.139,24.232161492704986,24,8,65.19823788546255,31.39,68.05,1690909.0,-36.66,24.88,442454931.0,41.81,155199065.0,691.0,distributed,11,14.0,GUJARAT,Surendranagar
24_09,729807309,50852329509952.15,23792842767872.453,40.39357721140361,24,9,25.650557620817843,46.79,68.05,8470505.0,-21.26,20.36,244436113.0,53.05,485371196.0,715.0,distributed,47,17.7,GUJARAT,Rajkot
24_10,214189413,15875999277260.39,7867062190900.105,36.04224771566299,24,10,32.631578947368425,49.55,58.73,421729.0,-9.18,46.42,84863669.0,51.0,129325744.0,1000.0,distributed,46,16.8,GUJARAT,Jamnagar
24_11,124106736,4600326639895.34,1037243353190.3201,21.53715857890088,24,11,77.04918032786885,22.55,0.0,,22.55,18.49,96199396.0,29.23,27907340.0,1122.0,distributed,11,18.6,GUJARAT,Porbandar
24_12,654887973,31025777586557.984,8247440619745.445,24.231916251086567,24,12,78.10650887573965,26.58,0.0,,26.58,23.93,525820746.0,34.36,129067227.0,1103.0,distributed,47,20.4,GUJARAT,Junagadh
24_13,384909543,21734875021587.914,7143546236093.23,27.2309134191,24,13,66.94915254237289,32.87,62.99,2658019.0,-30.12,27.74,247574483.0,39.74,137335060.0,1007.0,distributed,85,21.2,GUJARAT,Amreli
24_14,685639585,40780064029232.36,16532450299278.936,28.24537656893993,24,14,60.797342192691026,40.54,58.73,2023036.0,-18.19,27.26,448920026.0,53.14,236719559.0,1140.0,distributed,86,22.0,GUJARAT,Bhavnagar
24_15,638326534,20192087079045.44,6109586779144.714,26.402494989170375,24,15,90.15151515151516,30.26,0.0,,30.26,30.4,603870544.0,29.26,34455990.0,895.0,distributed,47,18.7,GUJARAT,Anand
24_16,981383357,31770696777090.12,8725637964580.668,27.0729922880782,24,16,64.36363636363637,27.46,0.0,,27.46,26.91,751189826.0,28.79,230193531.0,1145.0,distributed,47,27.8,GUJARAT,Kheda
24_17,632294279,19815249089297.03,7817277016235.087,25.619463685334434,24,17,84.43396226415094,39.45,0.0,,39.45,27.08,557427498.0,58.7,74866781.0,911.0,distributed,22,15.7,GUJARAT,Panch Mahals
24_18,881879680,20506387483048.95,5398207987309.912,19.87902519022544,24,18,95.71428571428572,26.32,0.0,,26.32,22.03,849620416.0,40.21,32259264.0,1553.0,moderate,49,26.6,GUJARAT,Dohad
24_19,911560771,70505447898623.36,35206317976004.49,39.149280213029336,24,19,33.910034602076124,49.93,68.05,4131587.0,-18.12,40.82,347636571.0,53.02,563924200.0,571.0,distributed,47,13.6,GUJARAT,Vadodara
24_20,110982523,1304914909371.6763,227857040952.68704,15.612021895396243,24,20,100.0,17.46,0.0,,17.46,17.46,110982523.0,,,5691.0,concentrated,11,68.6,GUJARAT,Narmada
24_21,645233447,52557234679018.92,21941791123552.01,29.60590019272299,24,21,76.63043478260869,41.75,0.0,,41.75,41.48,506497245.0,42.54,138736202.0,1965.0,moderate,20,39.5,GUJARAT,Bharuch
24_22,119550256,3120625060387.8,2201975344060.01,38.98348349462838,24,22,0.0,70.56,0.0,,70.56,,,70.56,119550256.0,9573.0,concentrated,56,97.8,GUJARAT,The Dangs
24_23,607427201,26264962810089.805,9035794709135.523,28.587796587359332,24,23,56.96969696969697,34.4,0.0,,34.4,26.91,414995168.0,45.08,192432033.0,673.0,distributed,32,10.9,GUJARAT,Navsari
24_24,753906806,51568449947427.57,20947934347420.945,29.403811939900294,24,24,45.76271186440678,40.62,0.0,,40.62,35.51,425278987.0,43.68,328627819.0,606.0,distributed,78,14.0,GUJARAT,Valsad
24_25,2451444111,161924764818719.0,72633088792700.08,36.3557669469521,24,25,26.948480845442536,44.86,68.05,12578634.0,-23.19,28.52,785713204.0,47.81,1665730907.0,1046.0,distributed,13,23.2,GUJARAT,Surat
24_26,329064448,6612677915704.333,1658299879260.5566,23.316133966821884,24,26,100.0,25.08,0.0,,25.08,25.08,329064448.0,,,1486.0,distributed,14,23.5,GUJARAT,Tapi
24_27,306472256,7913814560841.566,2148259625384.715,19.457417948867,24,27,100.0,27.15,0.0,,27.15,27.15,306472256.0,,,2416.0,moderate,14,35.1,GUJARAT,Arvalli
24_28,247899295,13154986616897.781,3570290769605.4497,23.75578297070844,24,28,62.5,27.14,0.0,,27.14,27.78,173088318.0,25.68,74810977.0,1153.0,distributed,14,18.3,GUJARAT,Botad
24_29,497741365,27169247526991.176,13594421605738.863,29.854085177671944,24,29,87.09677419354838,50.04,0.0,,50.04,34.28,406733390.0,65.86,91007975.0,2673.0,concentrated,85,47.4,GUJARAT,Chhota Udepur
24_30,205738697,10814009737330.791,4775070836736.612,37.27601542587449,24,30,22.429906542056074,44.16,0.0,,44.16,16.79,67630829.0,52.13,138107868.0,1062.0,distributed,47,24.9,GUJARAT,DevBhumi-Dwarka
24_31,466152064,23417425314985.168,8048096141370.982,25.02469007791747,24,31,81.57894736842105,34.37,0.0,,34.37,25.09,364430760.0,51.44,101721304.0,1431.0,distributed,69,27.1,GUJARAT,Gir Somnath
24_32,273703602,10807102964126.64,2843062012488.5264,24.55640442781167,24,32,85.91549295774648,26.31,0.0,,26.31,23.03,242489311.0,37.0,31214291.0,1627.0,moderate,14,28.0,GUJARAT,Mahisagar
24_33,412340774,22736069129503.117,6029434621816.981,24.293791767803363,24,33,80.1526717557252,26.52,0.0,,26.52,27.27,351275842.0,22.5,61064932.0,1901.0,moderate,23,32.3,GUJARAT,Morbi
25_01,4891321,565620406935.0,227772020408.14447,48.04537509448224,25,1,0.0,40.27,0.0,,40.27,,,40.27,4891321.0,1624.0,moderate,55,20.8,DAMAN & DIU & D & N HAVELI,Diu
25_02,102055072,10514761713024.576,4984726819246.404,33.94992593711616,25,2,18.22222222222222,47.41,63.49,1291378.0,-16.08,49.47,19228799.0,47.1,82826273.0,832.0,distributed,65,19.2,DAMAN & DIU & D & N HAVELI,Daman
25_03,180033095,11217661495622.598,4237833162572.886,23.15986944355069,25,3,74.08376963350786,37.78,0.0,,37.78,19.72,122443930.0,48.23,57589165.0,1169.0,distributed,22,26.9,DAMAN & DIU & D & N HAVELI,Dadra & Nagar Haveli
27_01,492283929,18683327636589.14,6868320965567.408,24.75137216929547,27,1,89.43661971830986,36.76,0.0,,36.76,36.67,483616975.0,42.16,8666954.0,4985.0,concentrated,85,69.2,MAHARASHTRA,Nandurbar
27_02,893116028,34139634146724.984,14437605691516.748,26.5245695332843,27,2,57.24137931034483,42.29,68.05,6000270.0,-25.76,21.17,519053969.0,52.93,374062059.0,1203.0,distributed,85,24.0,MAHARASHTRA,Dhule
27_03,1704332137,68055009389239.16,26577515270108.43,25.522686295280646,27,3,70.30716723549489,39.05,68.05,5175532.0,-29.0,27.56,1299357038.0,54.19,404975099.0,818.0,distributed,47,15.6,MAHARASHTRA,Jalgaon
27_04,1022490797,18994917525065.1,8198226492211.545,26.535759339089605,27,4,71.84466019417476,43.16,0.0,,43.16,34.92,867002879.0,57.46,155487918.0,956.0,distributed,47,17.9,MAHARASHTRA,Buldana
27_05,326705338,9737293333855.232,4173412676142.195,27.204588294062113,27,5,53.383458646616546,42.86,0.0,,42.86,15.45,231120146.0,58.9,95585192.0,1063.0,distributed,47,20.4,MAHARASHTRA,Akola
27_06,257380809,7843220098114.6,3732485663883.4604,23.143326582146614,27,6,66.95652173913044,47.59,0.0,,47.59,47.55,219225325.0,47.83,38155484.0,3010.0,concentrated,62,46.0,MAHARASHTRA,Washim
27_07,822726082,28720290707956.01,11431417858713.592,29.560218541679863,27,7,57.180851063829785,39.8,45.92,1100021.0,-6.12,22.91,601436272.0,59.19,221289810.0,929.0,distributed,47,17.6,MAHARASHTRA,Amravati
27_08,633154485,26623243940450.316,10542820907908.295,26.24093860432663,27,8,65.11627906976744,39.6,0.0,,39.6,33.61,480467912.0,48.55,152686573.0,2143.0,moderate,85,42.4,MAHARASHTRA,Wardha
27_09,1144463699,79372934256972.1,43277505761672.11,38.329075398051685,27,9,22.879684418145956,54.52,67.36,16398035.0,-12.84,30.37,359027888.0,58.3,785435811.0,688.0,distributed,62,12.3,MAHARASHTRA,Nagpur
27_10,481374923,14106738943924.05,4383989415333.119,20.464715462285824,27,10,93.57142857142857,31.08,68.05,5824039.0,-36.97,22.61,442846669.0,58.6,38528254.0,1152.0,distributed,11,16.7,MAHARASHTRA,Bhandara
27_11,521717599,20209048800294.684,10345707138349.75,24.784162534420922,27,11,82.06896551724138,51.19,0.0,,51.19,27.25,420705340.0,68.21,101012259.0,1853.0,moderate,47,32.1,MAHARASHTRA,Gondiya
27_12,505066627,18628787512666.55,8556768808671.532,25.014269052902378,27,12,84.61538461538461,45.93,0.0,,45.93,42.31,437826184.0,56.44,67240443.0,2131.0,moderate,55,35.9,MAHARASHTRA,Gadchiroli
27_13,537137933,17951085952745.35,7145643696294.384,23.79439107626707,27,13,82.5503355704698,39.81,62.99,7962406.0,-23.18,26.64,462921852.0,57.59,74216081.0,988.0,distributed,86,19.7,MAHARASHTRA,Chandrapur
27_14,961740029,24506603568384.535,6881862911699.389,23.733477599560832,27,14,83.19783197831978,28.08,0.0,,28.08,21.04,871792783.0,59.42,89947246.0,1089.0,distributed,11,21.3,MAHARASHTRA,Yavatmal
27_15,1199098007,58892431654621.68,20309959038522.39,24.364616952593362,27,15,82.18085106382979,34.49,65.87,1902200.0,-31.38,24.6,976717743.0,53.66,222380264.0,2149.0,moderate,85,34.3,MAHARASHTRA,Nanded
27_16,483402077,27005357431744.973,10359262915286.797,23.774585139761427,27,16,76.33136094674556,38.36,0.0,,38.36,31.73,376736912.0,51.35,106665165.0,3157.0,concentrated,47,52.4,MAHARASHTRA,Hingoli
27_17,927924559,48110801081931.28,15520070516097.621,23.52534323639407,27,17,80.22284122562674,32.26,0.0,,32.26,26.06,783693392.0,57.11,144231167.0,1500.0,distributed,47,26.2,MAHARASHTRA,Parbhani
27_18,1088468369,32046828585582.797,8834175013313.467,23.516879005223544,27,18,78.6743515850144,27.57,0.0,,27.57,22.81,962823258.0,42.55,125645111.0,1564.0,moderate,47,24.2,MAHARASHTRA,Jalna
27_19,1043991314,58852637110802.45,23334001197151.645,28.381437028319993,27,19,46.41744548286604,39.65,68.05,9223170.0,-28.4,22.53,515479362.0,44.92,528511952.0,1058.0,distributed,80,25.7,MAHARASHTRA,Aurangabad
27_20,2413241291,147843052532989.25,56505442545723.36,24.672304361888642,27,20,63.009845288326304,38.22,67.6,12741625.0,-29.38,20.29,1615072470.0,51.09,798168821.0,544.0,distributed,47,11.1,MAHARASHTRA,Nashik
27_21,2348743985,240214706589292.03,128908431673506.94,46.71783153958571,27,21,6.592386258124419,53.66,60.66,33664164.0,-7.0,22.76,341351551.0,55.84,2007392434.0,372.0,distributed,47,8.8,MAHARASHTRA,Thane
27_22,4010445626,497617570522907.44,284053171929779.7,45.84631277480922,27,22,0.0,57.08,60.27,59114480.0,-3.19,,,57.08,4010445626.0,472.0,distributed,84,10.4,MAHARASHTRA,Mumbai Suburban
27_24,1076559600,86471508547283.56,40500931513292.88,35.608474422207145,27,24,64.22764227642277,46.84,66.47,9351391.0,-19.63,31.12,723753057.0,58.38,352806543.0,435.0,distributed,52,12.6,MAHARASHTRA,Raigarh
27_25,4367958162,386634659024663.4,190366437313104.34,35.695509923660076,27,25,36.41816623821765,49.24,67.45,458146026.0,-18.21,29.56,1914495496.0,56.44,2453462666.0,1781.0,moderate,62,39.6,MAHARASHTRA,Pune
27_26,1328352774,51021245132130.67,17095956630911.186,26.061515539747727,27,26,74.0174672489083,33.51,0.0,,33.51,25.9,1086923910.0,47.66,241428864.0,950.0,distributed,46,20.3,MAHARASHTRA,Ahmadnagar
27_27,1190328423,37656452334010.37,10272970001017.02,21.016441487013875,27,27,86.24338624338624,27.28,0.0,,27.28,25.41,1094466865.0,45.34,95861558.0,1295.0,distributed,11,24.2,MAHARASHTRA,Bid
27_28,801500506,50192795855097.016,21410793279869.918,34.15712073781084,27,28,47.27891156462585,42.66,62.99,1867356.0,-20.33,19.59,462742907.0,60.74,338757599.0,1410.0,distributed,85,29.2,MAHARASHTRA,Latur
27_29,343271860,12108865113947.75,3881627595170.8677,26.117716653402393,27,29,70.33898305084746,32.06,68.05,1636160.0,-35.99,29.25,285700337.0,46.12,57571523.0,1449.0,distributed,49,29.9,MAHARASHTRA,Osmanabad
27_30,1542822038,57683731411811.13,25553532250606.566,28.890018780705592,27,30,62.152133580705005,44.3,67.3,9044036.0,-23.0,40.84,1047367125.0,49.48,495454913.0,1527.0,moderate,85,33.8,MAHARASHTRA,Solapur
27_31,1145442004,69607456853860.805,25629265613328.902,25.580413051026657,27,31,76.04790419161677,36.82,68.05,24557600.0,-31.23,29.18,942180655.0,54.19,203261349.0,914.0,distributed,62,18.9,MAHARASHTRA,Satara
27_32,364414373,10427434093223.406,3354125247312.033,24.128239217694375,27,32,97.1830985915493,32.17,0.0,,32.17,30.54,360535017.0,65.69,3879356.0,2237.0,moderate,85,44.5,MAHARASHTRA,Ratnagiri
27_33,201169740,11454735043753.018,5757429869558.868,31.71898391016446,27,33,80.0,50.26,0.0,,50.26,47.97,159104362.0,54.09,42065378.0,1936.0,moderate,85,35.3,MAHARASHTRA,Sindhudurg
27_34,2116852454,123976717634680.52,53923990342209.81,26.945200080189494,27,34,77.08674304418986,43.5,68.05,18152515.0,-24.55,34.72,1568877246.0,55.49,547975208.0,945.0,distributed,47,21.4,MAHARASHTRA,Kolhapur
27_35,870397204,63276980063191.67,20293541948243.54,27.572822056977362,27,35,83.57664233576642,32.07,0.0,,32.07,28.66,756103124.0,54.42,114294080.0,850.0,distributed,47,17.5,MAHARASHTRA,Sangli
27_36,1073026605,62514495383491.766,24989035808730.688,31.71091788860716,27,36,50.17301038062284,39.97,68.05,994931.0,-28.08,29.67,475713086.0,44.93,597313519.0,629.0,distributed,64,17.9,,
28_01,850114004,36204297473824.85,13635018843351.24,27.229119213056652,28,1,79.75460122699386,37.66,68.05,6493828.0,-30.39,31.99,692043215.0,52.56,158070789.0,1049.0,distributed,47,23.6,ANDHRA PRADESH,Srikakulam
28_02,585644412,29638013780379.03,12491913073077.117,29.320905825706472,28,2,75.10373443983403,42.15,0.0,,42.15,31.94,470535986.0,54.24,115108426.0,955.0,distributed,47,17.2,ANDHRA PRADESH,Vizianagaram
28_03,586803434,45620273514399.75,21733859429825.766,39.37331379953773,28,3,7.169811320754717,47.64,66.97,22170903.0,-19.33,28.15,66562703.0,48.95,520240731.0,616.0,distributed,62,10.9,ANDHRA PRADESH,Visakhapatnam
28_04,539501329,32855610932275.62,11048077265094.475,35.03357712904195,28,4,40.09216589861751,33.63,57.3,19324957.0,-23.67,24.49,311133311.0,43.44,228368018.0,692.0,distributed,85,12.0,ANDHRA PRADESH,East Godavari
28_05,702247186,54288188153982.84,19241318047902.234,29.494679507421907,28,5,59.12698412698413,35.44,68.05,29889833.0,-32.61,29.05,521606995.0,49.6,180640191.0,1857.0,moderate,62,29.5,ANDHRA PRADESH,West Godavari
28_06,591896182,35288374311149.66,14409792168088.924,30.683282766974383,28,6,59.06432748538012,40.83,64.4,10689920.0,-23.57,35.78,409070453.0,47.98,182825729.0,1106.0,distributed,47,21.2,ANDHRA PRADESH,Krishna
28_07,480227700,25277008421629.1,11322493746748.346,33.45168726868201,28,7,43.40425531914894,44.79,63.67,30787405.0,-18.88,37.48,265673011.0,49.64,214554689.0,807.0,distributed,47,17.9,ANDHRA PRADESH,Guntur
28_08,883853980,37177916047259.19,15825734145725.85,30.875353864246957,28,8,74.2671009771987,42.57,68.05,1789542.0,-25.48,35.17,744630440.0,58.75,139223540.0,859.0,distributed,85,17.6,ANDHRA PRADESH,Prakasam
28_09,694159794,29746294419638.85,11258753855165.793,28.6807263158055,28,9,68.8,37.85,61.73,5291523.0,-23.88,25.86,519005217.0,53.95,175154577.0,737.0,distributed,47,15.2,ANDHRA PRADESH,Sri Potti Sriramulu Nellore
28_10,875383539,38881815978020.52,16305652079972.268,31.5516692281398,28,10,54.90797546012271,41.94,67.13,8823035.0,-25.19,31.12,578061900.0,53.85,297321639.0,1015.0,distributed,85,23.0,ANDHRA PRADESH,Y.S.R. (Cuddapah)
28_11,839885461,34264411738313.79,15181877665316.193,32.42446009592322,28,11,51.30890052356021,44.31,66.95,2653526.0,-22.64,35.32,576027485.0,52.77,263857976.0,1114.0,distributed,47,24.5,ANDHRA PRADESH,Kurnool
28_12,462434493,21158516979210.023,9246713023603.977,22.240324259112388,28,12,88.0794701986755,43.7,68.05,1259338.0,-24.35,24.4,380402510.0,72.25,82031983.0,3013.0,concentrated,85,52.5,ANDHRA PRADESH,Anantapur
28_13,590994265,24770902433723.633,8857354280090.684,30.781120059430567,28,13,72.36842105263158,35.76,68.05,11058147.0,-32.29,30.63,498354296.0,51.37,92639969.0,838.0,distributed,62,15.7,ANDHRA PRADESH,Chittoor
28_14,516275638,19344968193206.094,4268834505009.11,24.53678303276578,28,14,77.88944723618091,22.07,0.0,,22.07,18.21,466118735.0,44.42,50156903.0,1439.0,distributed,12,30.4,,
28_15,253526244,8786561924621.184,2310487244859.6514,25.301727924221336,28,15,62.18487394957983,26.3,0.0,,26.3,18.97,203543852.0,42.08,49982392.0,1385.0,distributed,47,26.3,,
28_16,729342884,42950093509160.35,21594453721176.992,37.0675683163103,28,16,48.78892733564014,50.28,68.05,24604444.0,-17.77,38.58,530299658.0,62.71,199043226.0,965.0,distributed,62,23.7,,
28_17,763813003,33351066160362.746,15859775516548.254,34.397203029981725,28,17,77.82258064516128,47.55,68.05,5161742.0,-20.5,40.84,696071750.0,66.33,67741253.0,1436.0,distributed,85,25.8,,
28_18,829937276,27571989758860.965,10872737268063.145,27.531931962367253,28,18,76.51515151515152,39.43,66.63,3670884.0,-27.2,27.07,720100194.0,64.32,109837082.0,1114.0,distributed,85,24.8,,
28_19,519679346,17107153790561.398,6365265367180.923,29.07493381709216,28,19,54.20168067226891,37.21,68.05,8347086.0,-30.84,34.66,388656615.0,42.25,131022731.0,762.0,distributed,47,14.5,,
28_20,286990959,7725725838692.26,1683472011478.15,21.56956069156378,28,20,100.0,21.79,0.0,,21.79,21.79,286990959.0,,,1528.0,moderate,12,27.9,,
28_21,461828985,16994853366475.35,5541166049502.762,27.59578956540647,28,21,83.73493975903614,32.6,65.4,4609527.0,-32.8,31.45,415575933.0,38.99,46253052.0,805.0,distributed,84,16.9,,
28_22,461493966,24370349516193.016,8728590002841.633,29.001178331276808,28,22,79.39393939393939,35.82,0.0,,35.82,34.56,395168398.0,42.4,66325568.0,1296.0,distributed,85,27.5,,
28_23,413059055,28732442501366.15,7851814115196.071,28.648218863448854,28,23,71.85185185185186,27.33,59.48,1956702.0,-32.15,24.94,329458380.0,41.29,83600675.0,1431.0,distributed,47,30.0,,
28_24,604272815,33437357804431.996,13107399510890.326,33.06526646418672,28,24,51.76470588235295,39.2,68.05,11519539.0,-28.85,32.5,424743590.0,50.55,179529225.0,847.0,distributed,62,16.0,,
28_25,283630017,14208692402430.686,6622097389919.587,29.329162249445734,28,25,65.41353383458647,46.61,68.05,394809.0,-21.44,44.73,200562070.0,49.45,83067947.0,2143.0,moderate,85,41.0,,
28_26,844799198,60990738206142.49,28679040253161.266,33.99506475224668,28,26,34.21926910299003,47.02,68.05,12534061.0,-21.03,27.42,374220438.0,54.47,470578760.0,727.0,distributed,85,13.9,,
29_01,1938021330,80063960178218.64,25293093465939.367,25.722952845193454,29,1,56.6003616636528,31.59,62.43,6282375.0,-30.84,23.21,1455089862.0,48.1,482931468.0,764.0,distributed,84,15.8,KARNATAKA,Belgaum
29_02,748121963,27280587317498.62,7322560313846.471,25.39060774643158,29,2,60.88888888888889,26.84,66.54,2761457.0,-39.7,17.97,588181444.0,45.46,159940519.0,1295.0,distributed,11,29.9,KARNATAKA,Bagalkot
29_03,598959610,25111908571417.504,5786056657916.399,22.52547357606581,29,3,68.67469879518072,23.04,0.0,,23.04,16.88,502397118.0,45.16,96562492.0,1851.0,moderate,11,36.6,KARNATAKA,Bijapur
29_04,476002894,28780942353809.605,13145177203000.934,33.55460576724521,29,4,53.142857142857146,45.67,0.0,,45.67,35.34,305985831.0,53.74,170017063.0,1776.0,moderate,85,37.4,KARNATAKA,Bidar
29_05,215153940,5685408119862.866,1821353152138.3342,28.050981936936214,29,5,81.81818181818183,32.04,0.0,,32.04,30.05,201553730.0,48.16,13600210.0,1995.0,moderate,47,35.4,KARNATAKA,Raichur
29_06,678481386,19048528281007.28,5464536906532.932,24.34230608067411,29,6,73.86934673366834,28.69,0.0,,28.69,21.34,595415744.0,59.93,83065642.0,1032.0,distributed,11,17.8,KARNATAKA,Koppal
29_07,439392900,14009245712918.207,4671526305140.046,24.995259026284913,29,7,63.74999999999999,33.35,0.0,,33.35,31.22,362486109.0,42.33,76906791.0,1188.0,distributed,11,16.7,KARNATAKA,Gadag
29_08,809272401,44677401271286.06,21593427358480.617,31.343695422716564,29,8,52.5,48.33,62.99,981331.0,-14.66,28.32,484459071.0,58.52,324813330.0,1644.0,moderate,86,35.0,KARNATAKA,Dharwad
29_09,415927411,19324006174644.766,7790235486220.791,34.26903965319296,29,9,73.87387387387388,40.31,0.0,,40.31,37.7,372088018.0,49.34,43839393.0,1256.0,distributed,62,22.3,KARNATAKA,Uttara Kannada
29_10,821578742,30303258960055.305,12965543993088.486,23.18661291719263,29,10,81.45161290322581,42.79,0.0,,42.79,42.25,757750228.0,46.87,63828514.0,1940.0,moderate,85,39.8,KARNATAKA,Haveri
29_11,335452115,14915825579405.18,5805618182634.025,28.9731311546473,29,11,32.91139240506329,38.92,0.0,,38.92,28.01,137579292.0,41.71,197872823.0,2059.0,moderate,24,42.1,KARNATAKA,Bellary
29_12,454517907,14684945074568.252,5499195328191.215,28.882598759511325,29,12,66.44295302013423,37.45,68.05,1589820.0,-30.6,25.48,355608683.0,54.72,98909224.0,1617.0,moderate,85,31.5,KARNATAKA,Chitradurga
29_13,594075096,33417925420531.04,10786833949267.041,29.731950323239392,29,13,62.88659793814433,32.28,68.05,1044643.0,-35.77,22.16,473430329.0,55.1,120644767.0,826.0,distributed,85,18.6,KARNATAKA,Davanagere
29_14,645474906,35715687466037.93,13923311078913.598,29.525352422743126,29,14,71.51515151515152,38.98,0.0,,38.98,24.44,470841478.0,54.69,174633428.0,1395.0,distributed,85,28.5,KARNATAKA,Shimoga
29_15,344010724,16240960897767.234,7350268600689.152,35.53461022670128,29,15,48.91304347826087,45.26,45.92,19549.0,-0.66,43.54,233219269.0,48.24,110791455.0,2094.0,moderate,85,31.5,KARNATAKA,Udupi
29_16,734346403,40479856680656.98,18136025444164.1,31.34494198169842,29,16,60.93023255813953,44.8,68.05,11970240.0,-23.25,41.33,607224981.0,55.0,127121422.0,1120.0,distributed,62,25.7,KARNATAKA,Chikmagalur
29_17,804443563,55242197302695.24,18916902396926.434,28.58667411352275,29,17,52.916666666666664,34.24,68.05,4591970.0,-33.81,26.55,541182507.0,45.02,263261056.0,1129.0,distributed,85,22.8,KARNATAKA,Tumkur
29_18,3251478775,391916486204754.1,213717081342169.56,44.3717861313945,29,18,3.197158081705151,54.53,67.67,487501017.0,-13.14,29.76,216615676.0,55.49,3034863099.0,1847.0,moderate,62,40.2,KARNATAKA,Bangalore
29_19,1075761533,47121824073809.63,18822853141808.13,29.68541607041226,29,19,76.84563758389261,39.95,65.14,5001039.0,-25.19,32.01,907738665.0,57.17,168022868.0,1005.0,distributed,47,19.7,KARNATAKA,Mandya
29_20,361064841,14148731772371.383,3414420962113.41,22.441408231064337,29,20,61.32075471698113,24.13,0.0,,24.13,14.53,293054663.0,44.13,68010178.0,1507.0,moderate,11,28.0,KARNATAKA,Hassan
29_21,749000759,36029448086312.5,16787412638026.664,36.07782883938402,29,21,43.80952380952381,46.59,68.05,1738993.0,-21.46,30.26,486494180.0,56.66,262506579.0,884.0,distributed,47,21.1,KARNATAKA,Dakshina Kannada
29_22,213466400,9213605920331.75,2752363868667.072,23.462838746470407,29,22,100.0,29.87,68.05,1133211.0,-38.18,29.87,213466400.0,,,2837.0,concentrated,85,39.7,KARNATAKA,Kodagu
29_23,932562789,57633260868815.586,23924676977950.715,37.14832934905598,29,23,52.85714285714286,41.51,68.05,10198349.0,-26.54,32.43,589178719.0,51.12,343384070.0,991.0,distributed,47,25.6,KARNATAKA,Mysore
29_24,201938230,8500320006342.417,2713291816517.5293,24.669957378511192,29,24,81.48148148148148,31.92,0.0,,31.92,25.89,187511276.0,48.72,14426954.0,1799.0,moderate,84,36.7,KARNATAKA,Chamarajanagar
29_25,634732557,45074811122695.67,10261151061869.45,23.70548318024057,29,25,60.53811659192825,22.76,68.05,707714.0,-45.29,14.71,483838398.0,44.17,150894159.0,2138.0,moderate,11,38.9,KARNATAKA,Gulbarga
29_26,462921987,29152196914929.586,5024396965130.316,20.19315060658849,29,26,84.52380952380952,17.24,0.0,,17.24,14.58,433451915.0,52.34,29470072.0,3862.0,concentrated,11,59.8,KARNATAKA,Yadgir
29_27,363981203,23512269857455.5,7577961444642.986,30.83539355612916,29,27,48.64864864864865,32.23,68.05,8526759.0,-35.82,20.1,255281909.0,43.43,108699294.0,1035.0,distributed,62,22.0,KARNATAKA,Kolar
29_28,518994007,29659426803338.87,7797036394451.42,24.084482621786986,29,28,93.89312977099237,26.29,68.05,2507396.0,-41.76,23.63,502663037.0,60.65,16330970.0,1159.0,distributed,14,19.7,KARNATAKA,Chikkaballapura
29_29,292961784,20939107866607.44,8484190717921.807,32.83002538358528,29,29,50.617283950617285,40.52,66.61,17643002.0,-26.09,27.53,181670715.0,50.84,111291069.0,885.0,distributed,62,17.9,KARNATAKA,Bangalore Rural
29_30,619921224,38496058235951.84,12522603107440.693,27.620132388503848,29,30,74.65753424657534,32.53,68.05,1597314.0,-35.52,27.08,534026459.0,52.39,85894765.0,681.0,distributed,49,12.6,KARNATAKA,Ramanagara
29_31,468571094,11028153133841.887,3144505960852.8853,24.643274764278807,29,31,74.78991596638656,28.51,0.0,,28.51,25.36,416912755.0,42.71,51658339.0,1440.0,distributed,11,27.4,,
